"route_id,source_area,temple_name,temple_area,nearest_bus_stop,bus_number,bus_type,major_stops,distance_km,estimated_duration,ticket_price,first_bus,last_bus,frequency_minutes,walking_distance_from_stop_km,tourist_friendly,description"
"VZT000001,Gajuwaka,Shri Kanaka Maha Lakshmi Temple,One Town,Kurupam Market,28,APSRTC Special,""Gajuwaka, RTC Complex, One Town"",46.3,2 hr 23 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 28 from Gajuwaka to Shri Kanaka Maha Lakshmi Temple at One Town. Via Gajuwaka, RTC Complex, One Town. Distance ~46.3 km, approx 2 hr 23 mins."""
"VZT003295,Rushikonda,Nukambika temple,Jagadamba,Jagadamba Centre,99R,APSRTC Special,""Rushikonda, Dondaparthy, Jagadamba Centre"",44.5,2 hr 18 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 99R from Rushikonda to Nukambika temple at Jagadamba. Via Rushikonda, Dondaparthy, Jagadamba Centre. Distance ~44.5 km, approx 2 hr 18 mins."""
"VZT003296,Lawson's Bay,Nukambika temple,Jagadamba,Jagadamba Centre,28LB,Semi-Express,""Lawson's Bay, Dondaparthy, Jagadamba Centre"",23.7,1 hr 16 mins,Rs.30,05:00,23:00,30,0.6,No,""APSRTC 28LB from Lawson's Bay to Nukambika temple at Jagadamba. Via Lawson's Bay, Dondaparthy, Jagadamba Centre. Distance ~23.7 km, approx 1 hr 16 mins."""
"VZT003297,Hanumanthuwaka,Nukambika temple,Jagadamba,Jagadamba Centre,28H,City Express,""Hanumanthuwaka, Dondaparthy, Jagadamba Centre"",9.1,32 mins,Rs.15,05:00,23:00,15,0.4,No,""APSRTC 28H from Hanumanthuwaka to Nukambika temple at Jagadamba. Via Hanumanthuwaka, Dondaparthy, Jagadamba Centre. Distance ~9.1 km, approx 32 mins."""
"VZT003298,Arilova,Nukambika temple,Jagadamba,Jagadamba Centre,99AR,APSRTC Special,""Arilova, Dondaparthy, Jagadamba Centre"",30.9,1 hr 37 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 99AR from Arilova to Nukambika temple at Jagadamba. Via Arilova, Dondaparthy, Jagadamba Centre. Distance ~30.9 km, approx 1 hr 37 mins."""
"VZT003299,Beach Road,Nukambika temple,Jagadamba,Jagadamba Centre,28BR,City Express,""Beach Road, Dondaparthy, Jagadamba Centre"",12.8,43 mins,Rs.20,05:00,23:00,20,0.6,No,""APSRTC 28BR from Beach Road to Nukambika temple at Jagadamba. Via Beach Road, Dondaparthy, Jagadamba Centre. Distance ~12.8 km, approx 43 mins."""
"VZT003300,Kailasagiri,Nukambika temple,Jagadamba,Jagadamba Centre,28KG,Semi-Express,""Kailasagiri, Dondaparthy, Jagadamba Centre"",19.7,1 hr 4 mins,Rs.25,05:00,23:00,30,0.6,No,""APSRTC 28KG from Kailasagiri to Nukambika temple at Jagadamba. Via Kailasagiri, Dondaparthy, Jagadamba Centre. Distance ~19.7 km, approx 1 hr 4 mins."""
"VZT003301,Gajuwaka,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,28,APSRTC Special,""Gajuwaka, Dondaparthy, Jagadamba Centre"",45.4,2 hr 21 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 28 from Gajuwaka to Sampath Venkateshwara Devalayam at Jagadamba. Via Gajuwaka, Dondaparthy, Jagadamba Centre. Distance ~45.4 km, approx 2 hr 21 mins."""
"VZT003302,Kommadi,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,39K,APSRTC Special,""Kommadi, Dondaparthy, Jagadamba Centre"",35.3,1 hr 50 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 39K from Kommadi to Sampath Venkateshwara Devalayam at Jagadamba. Via Kommadi, Dondaparthy, Jagadamba Centre. Distance ~35.3 km, approx 1 hr 50 mins."""
"VZT003303,Madhurawada,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,99,APSRTC Special,""Madhurawada, Dondaparthy, Jagadamba Centre"",39.6,2 hr 3 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 99 from Madhurawada to Sampath Venkateshwara Devalayam at Jagadamba. Via Madhurawada, Dondaparthy, Jagadamba Centre. Distance ~39.6 km, approx 2 hr 3 mins."""
"VZT003304,PM Palem,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,99PM,APSRTC Special,""PM Palem, Dondaparthy, Jagadamba Centre"",44.0,2 hr 17 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 99PM from PM Palem to Sampath Venkateshwara Devalayam at Jagadamba. Via PM Palem, Dondaparthy, Jagadamba Centre. Distance ~44.0 km, approx 2 hr 17 mins."""
"VZT003305,MVP Colony,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,29,City Bus,""MVP Colony, Dondaparthy, Jagadamba Centre"",7.9,28 mins,Rs.15,05:00,23:00,15,0.4,No,""APSRTC 29 from MVP Colony to Sampath Venkateshwara Devalayam at Jagadamba. Via MVP Colony, Dondaparthy, Jagadamba Centre. Distance ~7.9 km, approx 28 mins."""
"VZT003306,Siripuram,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,29S,City Bus,""Siripuram, Dondaparthy, Jagadamba Centre"",7.0,26 mins,Rs.15,05:00,23:00,15,0.4,No,""APSRTC 29S from Siripuram to Sampath Venkateshwara Devalayam at Jagadamba. Via Siripuram, Dondaparthy, Jagadamba Centre. Distance ~7.0 km, approx 26 mins."""
"VZT003307,Dwaraka Nagar,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,29D,City Bus,""Dwaraka Nagar, Dondaparthy, Jagadamba Centre"",4.9,19 mins,Rs.12,05:00,23:00,10,0.4,No,""APSRTC 29D from Dwaraka Nagar to Sampath Venkateshwara Devalayam at Jagadamba. Via Dwaraka Nagar, Dondaparthy, Jagadamba Centre. Distance ~4.9 km, approx 19 mins."""
"VZT003308,Maddilapalem,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,28M,City Bus,""Maddilapalem, Dondaparthy, Jagadamba Centre"",4.9,19 mins,Rs.12,05:00,23:00,10,0.4,No,""APSRTC 28M from Maddilapalem to Sampath Venkateshwara Devalayam at Jagadamba. Via Maddilapalem, Dondaparthy, Jagadamba Centre. Distance ~4.9 km, approx 19 mins."""
"VZT003309,NAD Junction,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,39,Semi-Express,""NAD Junction, Dondaparthy, Jagadamba Centre"",27.8,1 hr 28 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 39 from NAD Junction to Sampath Venkateshwara Devalayam at Jagadamba. Via NAD Junction, Dondaparthy, Jagadamba Centre. Distance ~27.8 km, approx 1 hr 28 mins."""
"VZT003310,Seethammadhara,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,28,City Bus,""Seethammadhara, Dondaparthy, Jagadamba Centre"",4.9,19 mins,Rs.12,05:00,23:00,10,0.4,No,""APSRTC 28 from Seethammadhara to Sampath Venkateshwara Devalayam at Jagadamba. Via Seethammadhara, Dondaparthy, Jagadamba Centre. Distance ~4.9 km, approx 19 mins."""
"VZT003311,Jagadamba,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,28J,City Bus,""Jagadamba, Dondaparthy, Jagadamba Centre"",1.5,9 mins,Rs.10,05:00,23:00,10,0.2,No,""APSRTC 28J from Jagadamba to Sampath Venkateshwara Devalayam at Jagadamba. Via Jagadamba, Dondaparthy, Jagadamba Centre. Distance ~1.5 km, approx 9 mins."""
"VZT003312,Asilmetta,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,28A,City Bus,""Asilmetta, Dondaparthy, Jagadamba Centre"",2.2,11 mins,Rs.10,05:00,23:00,10,0.2,No,""APSRTC 28A from Asilmetta to Sampath Venkateshwara Devalayam at Jagadamba. Via Asilmetta, Dondaparthy, Jagadamba Centre. Distance ~2.2 km, approx 11 mins."""
"VZT003313,Railway Station,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,28RS,City Bus,""Railway Station, Dondaparthy, Jagadamba Centre"",6.6,24 mins,Rs.15,05:00,23:00,15,0.4,No,""APSRTC 28RS from Railway Station to Sampath Venkateshwara Devalayam at Jagadamba. Via Railway Station, Dondaparthy, Jagadamba Centre. Distance ~6.6 km, approx 24 mins."""
"VZT003314,RTC Complex,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,28RTC,City Bus,""RTC Complex, Dondaparthy, Jagadamba Centre"",4.4,18 mins,Rs.12,05:00,23:00,10,0.4,No,""APSRTC 28RTC from RTC Complex to Sampath Venkateshwara Devalayam at Jagadamba. Via RTC Complex, Dondaparthy, Jagadamba Centre. Distance ~4.4 km, approx 18 mins."""
"VZT003315,Airport,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,38A,APSRTC Special,""Airport, Dondaparthy, Jagadamba Centre"",35.3,1 hr 50 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 38A from Airport to Sampath Venkateshwara Devalayam at Jagadamba. Via Airport, Dondaparthy, Jagadamba Centre. Distance ~35.3 km, approx 1 hr 50 mins."""
"VZT003316,Pendurthi,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,39P,APSRTC Special,""Pendurthi, Dondaparthy, Jagadamba Centre"",48.6,2 hr 30 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 39P from Pendurthi to Sampath Venkateshwara Devalayam at Jagadamba. Via Pendurthi, Dondaparthy, Jagadamba Centre. Distance ~48.6 km, approx 2 hr 30 mins."""
"VZT003317,Gopalapatnam,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,39G,Semi-Express,""Gopalapatnam, Dondaparthy, Jagadamba Centre"",29.4,1 hr 33 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 39G from Gopalapatnam to Sampath Venkateshwara Devalayam at Jagadamba. Via Gopalapatnam, Dondaparthy, Jagadamba Centre. Distance ~29.4 km, approx 1 hr 33 mins."""
"VZT003318,Kurmannapalem,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,39K,APSRTC Special,""Kurmannapalem, Dondaparthy, Jagadamba Centre"",34.2,1 hr 47 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 39K from Kurmannapalem to Sampath Venkateshwara Devalayam at Jagadamba. Via Kurmannapalem, Dondaparthy, Jagadamba Centre. Distance ~34.2 km, approx 1 hr 47 mins."""
"VZT003319,Auto Nagar,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,400,APSRTC Special,""Auto Nagar, Dondaparthy, Jagadamba Centre"",36.9,1 hr 55 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 400 from Auto Nagar to Sampath Venkateshwara Devalayam at Jagadamba. Via Auto Nagar, Dondaparthy, Jagadamba Centre. Distance ~36.9 km, approx 1 hr 55 mins."""
"VZT003320,Steel Plant,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,400SP,APSRTC Special,""Steel Plant, Dondaparthy, Jagadamba Centre"",41.1,2 hr 8 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 400SP from Steel Plant to Sampath Venkateshwara Devalayam at Jagadamba. Via Steel Plant, Dondaparthy, Jagadamba Centre. Distance ~41.1 km, approx 2 hr 8 mins."""
"VZT003321,Scindia,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,28SC,City Bus,""Scindia, Dondaparthy, Jagadamba Centre"",7.0,26 mins,Rs.15,05:00,23:00,15,0.4,No,""APSRTC 28SC from Scindia to Sampath Venkateshwara Devalayam at Jagadamba. Via Scindia, Dondaparthy, Jagadamba Centre. Distance ~7.0 km, approx 26 mins."""
"VZT003322,One Town,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,28OT,City Express,""One Town, Dondaparthy, Jagadamba Centre"",9.1,32 mins,Rs.15,05:00,23:00,15,0.4,No,""APSRTC 28OT from One Town to Sampath Venkateshwara Devalayam at Jagadamba. Via One Town, Dondaparthy, Jagadamba Centre. Distance ~9.1 km, approx 32 mins."""
"VZT003323,Poorna Market,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,28PM2,City Bus,""Poorna Market, Dondaparthy, Jagadamba Centre"",7.9,28 mins,Rs.15,05:00,23:00,15,0.4,No,""APSRTC 28PM2 from Poorna Market to Sampath Venkateshwara Devalayam at Jagadamba. Via Poorna Market, Dondaparthy, Jagadamba Centre. Distance ~7.9 km, approx 28 mins."""
"VZT003324,RK Beach,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,28RK,City Express,""RK Beach, Dondaparthy, Jagadamba Centre"",12.8,43 mins,Rs.20,05:00,23:00,20,0.6,No,""APSRTC 28RK from RK Beach to Sampath Venkateshwara Devalayam at Jagadamba. Via RK Beach, Dondaparthy, Jagadamba Centre. Distance ~12.8 km, approx 43 mins."""
"VZT003325,Rushikonda,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,99R,APSRTC Special,""Rushikonda, Dondaparthy, Jagadamba Centre"",44.5,2 hr 18 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 99R from Rushikonda to Sampath Venkateshwara Devalayam at Jagadamba. Via Rushikonda, Dondaparthy, Jagadamba Centre. Distance ~44.5 km, approx 2 hr 18 mins."""
"VZT003326,Lawson's Bay,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,28LB,Semi-Express,""Lawson's Bay, Dondaparthy, Jagadamba Centre"",23.7,1 hr 16 mins,Rs.30,05:00,23:00,30,0.6,No,""APSRTC 28LB from Lawson's Bay to Sampath Venkateshwara Devalayam at Jagadamba. Via Lawson's Bay, Dondaparthy, Jagadamba Centre. Distance ~23.7 km, approx 1 hr 16 mins."""
"VZT003327,Hanumanthuwaka,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,28H,City Express,""Hanumanthuwaka, Dondaparthy, Jagadamba Centre"",9.1,32 mins,Rs.15,05:00,23:00,15,0.4,No,""APSRTC 28H from Hanumanthuwaka to Sampath Venkateshwara Devalayam at Jagadamba. Via Hanumanthuwaka, Dondaparthy, Jagadamba Centre. Distance ~9.1 km, approx 32 mins."""
"VZT003328,Arilova,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,99AR,APSRTC Special,""Arilova, Dondaparthy, Jagadamba Centre"",30.9,1 hr 37 mins,Rs.35,05:00,23:00,30,0.6,No,""APSRTC 99AR from Arilova to Sampath Venkateshwara Devalayam at Jagadamba. Via Arilova, Dondaparthy, Jagadamba Centre. Distance ~30.9 km, approx 1 hr 37 mins."""
"VZT003329,Beach Road,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,28BR,City Express,""Beach Road, Dondaparthy, Jagadamba Centre"",12.8,43 mins,Rs.20,05:00,23:00,20,0.6,No,""APSRTC 28BR from Beach Road to Sampath Venkateshwara Devalayam at Jagadamba. Via Beach Road, Dondaparthy, Jagadamba Centre. Distance ~12.8 km, approx 43 mins."""
"VZT003330,Kailasagiri,Sampath Venkateshwara Devalayam,Jagadamba,Jagadamba Centre,28KG,Semi-Express,""Kailasagiri, Dondaparthy, Jagadamba Centre"",19.7,1 hr 4 mins,Rs.25,05:00,23:00,30,0.6,No,""APSRTC 28KG from Kailasagiri to Sampath Venkateshwara Devalayam at Jagadamba. Via Kailasagiri, Dondaparthy, Jagadamba Centre. Distance ~19.7 km, approx 1 hr 4 mins."""
"VZT003331,Gajuwaka,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,28,APSRTC Special,""Gajuwaka, Seethammadhara, Akkayyapalem"",50.8,2 hr 37 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 28 from Gajuwaka to siva sai rama temple at Akkayyapalem. Via Gajuwaka, Seethammadhara, Akkayyapalem. Distance ~50.8 km, approx 2 hr 37 mins."""
"VZT003332,Kommadi,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,39K,APSRTC Special,""Kommadi, Seethammadhara, Akkayyapalem"",40.1,2 hr 5 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 39K from Kommadi to siva sai rama temple at Akkayyapalem. Via Kommadi, Seethammadhara, Akkayyapalem. Distance ~40.1 km, approx 2 hr 5 mins."""
"VZT003333,Madhurawada,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,99,APSRTC Special,""Madhurawada, Seethammadhara, Akkayyapalem"",44.2,2 hr 17 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 99 from Madhurawada to siva sai rama temple at Akkayyapalem. Via Madhurawada, Seethammadhara, Akkayyapalem. Distance ~44.2 km, approx 2 hr 17 mins."""
"VZT003334,PM Palem,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,99PM,APSRTC Special,""PM Palem, Seethammadhara, Akkayyapalem"",48.6,2 hr 30 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 99PM from PM Palem to siva sai rama temple at Akkayyapalem. Via PM Palem, Seethammadhara, Akkayyapalem. Distance ~48.6 km, approx 2 hr 30 mins."""
"VZT003335,MVP Colony,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,29,City Express,""MVP Colony, Seethammadhara, Akkayyapalem"",11.0,38 mins,Rs.20,05:30,22:00,20,0.4,No,""APSRTC 29 from MVP Colony to siva sai rama temple at Akkayyapalem. Via MVP Colony, Seethammadhara, Akkayyapalem. Distance ~11.0 km, approx 38 mins."""
"VZT003336,Siripuram,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,29S,City Express,""Siripuram, Seethammadhara, Akkayyapalem"",11.2,38 mins,Rs.20,05:30,22:00,20,0.4,No,""APSRTC 29S from Siripuram to siva sai rama temple at Akkayyapalem. Via Siripuram, Seethammadhara, Akkayyapalem. Distance ~11.2 km, approx 38 mins."""
"VZT003337,Dwaraka Nagar,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,29D,City Express,""Dwaraka Nagar, Seethammadhara, Akkayyapalem"",9.1,32 mins,Rs.15,05:30,22:00,15,0.4,No,""APSRTC 29D from Dwaraka Nagar to siva sai rama temple at Akkayyapalem. Via Dwaraka Nagar, Seethammadhara, Akkayyapalem. Distance ~9.1 km, approx 32 mins."""
"VZT003338,Maddilapalem,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,28M,City Bus,""Maddilapalem, Seethammadhara, Akkayyapalem"",6.6,24 mins,Rs.15,05:30,22:00,15,0.4,No,""APSRTC 28M from Maddilapalem to siva sai rama temple at Akkayyapalem. Via Maddilapalem, Seethammadhara, Akkayyapalem. Distance ~6.6 km, approx 24 mins."""
"VZT003339,NAD Junction,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,39,APSRTC Special,""NAD Junction, Seethammadhara, Akkayyapalem"",33.5,1 hr 45 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 39 from NAD Junction to siva sai rama temple at Akkayyapalem. Via NAD Junction, Seethammadhara, Akkayyapalem. Distance ~33.5 km, approx 1 hr 45 mins."""
"VZT003340,Seethammadhara,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,28,City Bus,""Seethammadhara, Seethammadhara, Akkayyapalem"",2.2,11 mins,Rs.10,05:30,22:00,10,0.2,No,""APSRTC 28 from Seethammadhara to siva sai rama temple at Akkayyapalem. Via Seethammadhara, Seethammadhara, Akkayyapalem. Distance ~2.2 km, approx 11 mins."""
"VZT003341,Jagadamba,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,28J,City Bus,""Jagadamba, Seethammadhara, Akkayyapalem"",6.2,23 mins,Rs.15,05:30,22:00,15,0.4,No,""APSRTC 28J from Jagadamba to siva sai rama temple at Akkayyapalem. Via Jagadamba, Seethammadhara, Akkayyapalem. Distance ~6.2 km, approx 23 mins."""
"VZT003342,Asilmetta,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,28A,City Bus,""Asilmetta, Seethammadhara, Akkayyapalem"",7.9,28 mins,Rs.15,05:30,22:00,15,0.4,No,""APSRTC 28A from Asilmetta to siva sai rama temple at Akkayyapalem. Via Asilmetta, Seethammadhara, Akkayyapalem. Distance ~7.9 km, approx 28 mins."""
"VZT003343,Railway Station,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,28RS,City Express,""Railway Station, Seethammadhara, Akkayyapalem"",11.8,40 mins,Rs.20,05:30,22:00,20,0.4,No,""APSRTC 28RS from Railway Station to siva sai rama temple at Akkayyapalem. Via Railway Station, Seethammadhara, Akkayyapalem. Distance ~11.8 km, approx 40 mins."""
"VZT003344,RTC Complex,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,28RTC,City Express,""RTC Complex, Seethammadhara, Akkayyapalem"",9.8,34 mins,Rs.15,05:30,22:00,15,0.4,No,""APSRTC 28RTC from RTC Complex to siva sai rama temple at Akkayyapalem. Via RTC Complex, Seethammadhara, Akkayyapalem. Distance ~9.8 km, approx 34 mins."""
"VZT003345,Airport,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,38A,APSRTC Special,""Airport, Seethammadhara, Akkayyapalem"",40.1,2 hr 5 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 38A from Airport to siva sai rama temple at Akkayyapalem. Via Airport, Seethammadhara, Akkayyapalem. Distance ~40.1 km, approx 2 hr 5 mins."""
"VZT003346,Pendurthi,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,39P,APSRTC Special,""Pendurthi, Seethammadhara, Akkayyapalem"",53.5,2 hr 45 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 39P from Pendurthi to siva sai rama temple at Akkayyapalem. Via Pendurthi, Seethammadhara, Akkayyapalem. Distance ~53.5 km, approx 2 hr 45 mins."""
"VZT003347,Gopalapatnam,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,39G,APSRTC Special,""Gopalapatnam, Seethammadhara, Akkayyapalem"",34.8,1 hr 49 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 39G from Gopalapatnam to siva sai rama temple at Akkayyapalem. Via Gopalapatnam, Seethammadhara, Akkayyapalem. Distance ~34.8 km, approx 1 hr 49 mins."""
"VZT003348,Kurmannapalem,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,39K,APSRTC Special,""Kurmannapalem, Seethammadhara, Akkayyapalem"",39.7,2 hr 4 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 39K from Kurmannapalem to siva sai rama temple at Akkayyapalem. Via Kurmannapalem, Seethammadhara, Akkayyapalem. Distance ~39.7 km, approx 2 hr 4 mins."""
"VZT003349,Auto Nagar,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,400,APSRTC Special,""Auto Nagar, Seethammadhara, Akkayyapalem"",42.5,2 hr 12 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 400 from Auto Nagar to siva sai rama temple at Akkayyapalem. Via Auto Nagar, Seethammadhara, Akkayyapalem. Distance ~42.5 km, approx 2 hr 12 mins."""
"VZT003350,Steel Plant,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,400SP,APSRTC Special,""Steel Plant, Seethammadhara, Akkayyapalem"",46.6,2 hr 24 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 400SP from Steel Plant to siva sai rama temple at Akkayyapalem. Via Steel Plant, Seethammadhara, Akkayyapalem. Distance ~46.6 km, approx 2 hr 24 mins."""
"VZT003351,Scindia,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,28SC,City Express,""Scindia, Seethammadhara, Akkayyapalem"",11.2,38 mins,Rs.20,05:30,22:00,20,0.4,No,""APSRTC 28SC from Scindia to siva sai rama temple at Akkayyapalem. Via Scindia, Seethammadhara, Akkayyapalem. Distance ~11.2 km, approx 38 mins."""
"VZT003352,One Town,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,28OT,City Express,""One Town, Seethammadhara, Akkayyapalem"",13.4,45 mins,Rs.20,05:30,22:00,20,0.6,No,""APSRTC 28OT from One Town to siva sai rama temple at Akkayyapalem. Via One Town, Seethammadhara, Akkayyapalem. Distance ~13.4 km, approx 45 mins."""
"VZT003353,Poorna Market,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,28PM2,City Express,""Poorna Market, Seethammadhara, Akkayyapalem"",11.0,38 mins,Rs.20,05:30,22:00,20,0.4,No,""APSRTC 28PM2 from Poorna Market to siva sai rama temple at Akkayyapalem. Via Poorna Market, Seethammadhara, Akkayyapalem. Distance ~11.0 km, approx 38 mins."""
"VZT003354,RK Beach,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,28RK,Semi-Express,""RK Beach, Seethammadhara, Akkayyapalem"",15.6,51 mins,Rs.25,05:30,22:00,20,0.6,No,""APSRTC 28RK from RK Beach to siva sai rama temple at Akkayyapalem. Via RK Beach, Seethammadhara, Akkayyapalem. Distance ~15.6 km, approx 51 mins."""
"VZT003355,Rushikonda,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,99R,APSRTC Special,""Rushikonda, Seethammadhara, Akkayyapalem"",48.4,2 hr 30 mins,Rs.35,06:00,21:00,30,0.6,No,""APSRTC 99R from Rushikonda to siva sai rama temple at Akkayyapalem. Via Rushikonda, Seethammadhara, Akkayyapalem. Distance ~48.4 km, approx 2 hr 30 mins."""
"VZT003356,Lawson's Bay,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,28LB,Semi-Express,""Lawson's Bay, Seethammadhara, Akkayyapalem"",26.8,1 hr 25 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 28LB from Lawson's Bay to siva sai rama temple at Akkayyapalem. Via Lawson's Bay, Seethammadhara, Akkayyapalem. Distance ~26.8 km, approx 1 hr 25 mins."""
"VZT003357,Hanumanthuwaka,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,28H,City Bus,""Hanumanthuwaka, Seethammadhara, Akkayyapalem"",4.9,19 mins,Rs.12,05:30,22:00,10,0.4,No,""APSRTC 28H from Hanumanthuwaka to siva sai rama temple at Akkayyapalem. Via Hanumanthuwaka, Seethammadhara, Akkayyapalem. Distance ~4.9 km, approx 19 mins."""
"VZT003358,Arilova,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,99AR,APSRTC Special,""Arilova, Seethammadhara, Akkayyapalem"",35.3,1 hr 50 mins,Rs.35,05:30,22:00,30,0.6,No,""APSRTC 99AR from Arilova to siva sai rama temple at Akkayyapalem. Via Arilova, Seethammadhara, Akkayyapalem. Distance ~35.3 km, approx 1 hr 50 mins."""
"VZT003359,Beach Road,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,28BR,Semi-Express,""Beach Road, Seethammadhara, Akkayyapalem"",15.6,51 mins,Rs.25,05:30,22:00,20,0.6,No,""APSRTC 28BR from Beach Road to siva sai rama temple at Akkayyapalem. Via Beach Road, Seethammadhara, Akkayyapalem. Distance ~15.6 km, approx 51 mins."""
"VZT003360,Kailasagiri,siva sai rama temple,Akkayyapalem,Akkayyapalem Junction,28KG,Semi-Express,""Kailasagiri, Seethammadhara, Akkayyapalem"",22.4,1 hr 12 mins,Rs.30,06:00,21:00,30,0.6,No,""APSRTC 28KG from Kailasagiri to siva sai rama temple at Akkayyapalem. Via Kailasagiri, Seethammadhara, Akkayyapalem. Distance ~22.4 km, approx 1 hr 12 mins."""
